STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       3987;2023111301:51;    1;  117.0;    0.0;    0.0;   0;   134.73;2023111303:00;eor
       3987;2023111302:51;    1;  116.0;    0.0;    0.0;   0;   126.63;2023111304:00;eor
       3987;2023111303:51;    1;  114.0;    0.0;    0.0;   0;   117.73;2023111305:00;eor
       3987;2023111304:51;    1;  114.0;    0.0;    0.0;   0;   108.60;2023111306:00;eor
       3987;2023111305:51;    1;  112.0;    0.0;    0.0;   0;    99.64;2023111307:00;eor
       3987;2023111306:51;    1;  107.0;    2.0;    2.0;   0;    91.22;2023111308:00;eor
       3987;2023111307:51;    1;   97.0;   15.0;   18.0;   1;    83.69;2023111309:00;eor
       3987;2023111308:51;    1;   91.0;   22.0;   58.0;  45;    77.47;2023111310:00;eor
       3987;2023111309:51;    1;   94.0;   37.0;   85.0;  60;    72.99;2023111311:00;eor
       3987;2023111310:51;    1;   97.0;   49.0;  106.0;  59;    70.63;2023111312:00;eor
       3987;2023111311:51;    1;   97.0;   37.0;   85.0;  48;    70.64;2023111313:00;eor
       3987;2023111312:51;    1;  100.0;   39.0;   82.0;  58;    73.02;2023111314:00;eor
       3987;2023111313:51;    1;  108.0;   33.0;   40.0;  30;    77.52;2023111315:00;eor
       3987;2023111314:51;    1;  120.0;   16.0;   16.0;   0;    83.76;2023111316:00;eor
       3987;2023111315:51;    1;  123.0;    0.0;    0.0;   0;    91.30;2023111317:00;eor
       3987;2023111316:51;    1;  122.0;    0.0;    0.0;   0;    99.74;2023111318:00;eor
       3987;2023111317:51;    1;  124.0;    0.0;    0.0;   0;   108.71;2023111319:00;eor
       3987;2023111318:52;    1;  126.0;    0.0;    0.0;   0;   117.86;2023111320:00;eor
       3987;2023111319:52;    1;  124.0;    0.0;    0.0;   0;   126.78;2023111321:00;eor
       3987;2023111320:52;    1;  106.0;    0.0;    0.0;   0;   134.91;2023111322:00;eor
       3987;2023111321:52;    1;  109.0;    0.0;    0.0;   0;   141.43;2023111323:00;eor
       3987;2023111322:52;    1;  107.0;    0.0;    0.0;   0;   145.20;2023111400:00;eor
       3987;2023111323:52;    1;  102.0;    0.0;    0.0;   0;   145.21;2023111401:00;eor
       3987;2023111400:52;    1;  102.0;    0.0;    0.0;   0;   141.46;2023111402:00;eor
       3987;2023111401:52;    1;  100.0;    0.0;    0.0;   0;   134.95;2023111403:00;eor
       3987;2023111402:52;    1;  111.0;    0.0;    0.0;   0;   126.84;2023111404:00;eor
       3987;2023111403:52;    1;  126.0;    0.0;    0.0;   0;   117.94;2023111405:00;eor
